Title,Author,Date,Excerpt,Excerpt_cleaned,Excerpt_tokens,polarity,sentiment
Lagosians spend N17trn to generate own power annually,BusinessDay,"Jan 21, 2025",About six million households in Nigeria’s commercial capital burn about nine billion litres of fuel to self-generate more than 10...,six million household nigeria ’ commercial capital burn nine billion litre fuel selfgenerate 10,"['six', 'million', 'household', 'nigeria', '’', 'commercial', 'capital', 'burn', 'nine', 'billion', 'litre', 'fuel', 'selfgenerate', '10']",0.0,Neutral
"WHO urges US to reconsider withdrawal, seeks dialogue",Godsgift Onyedinefu,"Jan 21, 2025","The World Health Organisation (WHO) has expressed regrets over the withdrawal announcement by the United States of America, and urged...",world health organisation expressed regret withdrawal announcement united state america urged,"['world', 'health', 'organisation', 'expressed', 'regret', 'withdrawal', 'announcement', 'united', 'state', 'america', 'urged']",0.0,Neutral
What Donald Trump’s return means for trade,Bethel Olujobi,"Jan 21, 2025",Donald Trump and his top advisers are finalising about 100 executive actions that he will sign in his first days...,donald trump top adviser finalising 100 executive action sign first day,"['donald', 'trump', 'top', 'adviser', 'finalising', '100', 'executive', 'action', 'sign', 'first', 'day']",0.2833333333333333,Positive
"Trump withdraws US from World Health Organisation, halts foreign development aid",Godsgift Onyedinefu,"Jan 21, 2025","Donald Trump, newly innaugurated president of the United States has announced that he is withdrawing the US from the World...",donald trump newly innaugurated president united state announced withdrawing u world,"['donald', 'trump', 'newly', 'innaugurated', 'president', 'united', 'state', 'announced', 'withdrawing', 'u', 'world']",0.13636363636363635,Positive
Where to invest N10 million in 2025,Eniola Olatunji,"Jan 21, 2025","…Equities, fixed income seen yielding high returns In Nigeria’s current economic situation, allowing money to remain idle is a luxury...",…equities fixed income seen yielding high return nigeria ’ current economic situation allowing money remain idle luxury,"['…equities', 'fixed', 'income', 'seen', 'yielding', 'high', 'return', 'nigeria', '’', 'current', 'economic', 'situation', 'allowing', 'money', 'remain', 'idle', 'luxury']",0.115,Positive
"Court says Otudeko, others not properly served",BusinessDay,"Jan 21, 2025","…I’ll defend my reputation aggressively, says Otudeko Justice Chukwujekwu Aneke sitting at the Federal High Court in Ikoyi, Lagos, denied...",…i ’ defend reputation aggressively say otudeko justice chukwujekwu aneke sitting federal high court ikoyi lagos denied,"['…i', '’', 'defend', 'reputation', 'aggressively', 'say', 'otudeko', 'justice', 'chukwujekwu', 'aneke', 'sitting', 'federal', 'high', 'court', 'ikoyi', 'lagos', 'denied']",0.16,Positive
Five things to change after Trump’s inauguration,Oluwatobi Ojabello,"Jan 21, 2025",…New US president promises to pump more oil …Panic over deportation of illegal immigrants As Donald Trump begins his second...,…new u president promise pump oil …panic deportation illegal immigrant donald trump begin second,"['…new', 'u', 'president', 'promise', 'pump', 'oil', '…panic', 'deportation', 'illegal', 'immigrant', 'donald', 'trump', 'begin', 'second']",-0.25,Negative
Nine in 10 Nigerian workers tap AI for problem-solving,Temitayo Jaiyeola,"Jan 21, 2025","Nine in 10 Nigerian Artificial Intelligence (AI) users employ it for brainstorming, writing emails, and other work-related tasks, a new...",nine 10 nigerian artificial intelligence ai user employ brainstorming writing email workrelated task new,"['nine', '10', 'nigerian', 'artificial', 'intelligence', 'ai', 'user', 'employ', 'brainstorming', 'writing', 'email', 'workrelated', 'task', 'new']",-0.2318181818181818,Negative
Phone calls to cost N16.5/min as NCC hikes rate by 50%,Temitayo Jaiyeola,"Jan 20, 2025","The price of phone calls, data, and SMS will cost 50 percent more following the approval of tariff hikes by...",price phone call data sm cost 50 percent following approval tariff hike,"['price', 'phone', 'call', 'data', 'sm', 'cost', '50', 'percent', 'following', 'approval', 'tariff', 'hike']",0.0,Neutral
"Trump promises to pump more oil, deport illegal immigrants",Odinaka Anudu,"Jan 20, 2025","President Donald Trump, newly-inagurated United States president, says the nation will pump more oil to boost federal revenue. He said...",president donald trump newlyinagurated united state president say nation pump oil boost federal revenue said,"['president', 'donald', 'trump', 'newlyinagurated', 'united', 'state', 'president', 'say', 'nation', 'pump', 'oil', 'boost', 'federal', 'revenue', 'said']",0.0,Neutral
"Bitcoin hits $109,000 all-time high as world awaits Trump's return",David Olujinmi,"Jan 20, 2025","In the early hours of Monday, January 20, Bitcoin surged past the $109,000 mark, setting a new all-time high, as...",early hour monday january 20 bitcoin surged past 109000 mark setting new alltime high,"['early', 'hour', 'monday', 'january', '20', 'bitcoin', 'surged', 'past', '109000', 'mark', 'setting', 'new', 'alltime', 'high']",0.03659090909090909,Neutral
Reporters diary: Countdown to Donald Trump’s inauguration,Faith Omoboye,"Jan 20, 2025","Reporting live from the United States, for the second inauguration of  Donald Trump which will be happening today… I arrived...",reporting live united state second inauguration donald trump happening today… arrived,"['reporting', 'live', 'united', 'state', 'second', 'inauguration', 'donald', 'trump', 'happening', 'today…', 'arrived']",0.06818181818181818,Neutral
"ICYM: How Trump's comeback threatens Nigerian banks, foreign investments",Oluwatobi Ojabello,"Jan 20, 2025","When Donald Trump introduced tax reforms in 2017, the effects rippled across the globe, with emerging economies like Nigeria taking...",donald trump introduced tax reform 2017 effect rippled across globe emerging economy like nigeria taking,"['donald', 'trump', 'introduced', 'tax', 'reform', '2017', 'effect', 'rippled', 'across', 'globe', 'emerging', 'economy', 'like', 'nigeria', 'taking']",0.0,Neutral
ICYM: Nigeria sees opportunities in Trump's pro-oil stance to grow petroleum industry,Cynthia Egboboh,"Jan 20, 2025","The Nigeria’s Government, through the Nigerian Upstream Petroleum Regulatory Commission (NUPRC), has expressed optimism about the gains available to Nigeria’s...",nigeria ’ government nigerian upstream petroleum regulatory commission nuprc expressed optimism gain available nigeria ’,"['nigeria', '’', 'government', 'nigerian', 'upstream', 'petroleum', 'regulatory', 'commission', 'nuprc', 'expressed', 'optimism', 'gain', 'available', 'nigeria', '’']",0.4,Positive
Oil output stutters as rig count doubles,Dipo Oladehinde,"Jan 20, 2025",Nigeria’s oil production has hit a rough patch despite a 100 percent increase in the number of active drilling rigs...,nigeria ’ oil production hit rough patch despite 100 percent increase number active drilling rig,"['nigeria', '’', 'oil', 'production', 'hit', 'rough', 'patch', 'despite', '100', 'percent', 'increase', 'number', 'active', 'drilling', 'rig']",-0.11666666666666667,Negative
Food production seen rising on improved security,BusinessDay,"Jan 20, 2025","Nigeria’s agricultural production will likely increase this year as security improves in food-belt areas, farmers say. They note that the...",nigeria ’ agricultural production likely increase year security improves foodbelt area farmer say note,"['nigeria', '’', 'agricultural', 'production', 'likely', 'increase', 'year', 'security', 'improves', 'foodbelt', 'area', 'farmer', 'say', 'note']",0.0,Neutral
GMO foods stir controversies as experts disagree,BusinessDay,"Jan 20, 2025",Experts are divided over the use of Genetically Modified Organic (GMO) foods in Nigeria. While some say GMO foods are...,expert divided use genetically modified organic gmo food nigeria say gmo food,"['expert', 'divided', 'use', 'genetically', 'modified', 'organic', 'gmo', 'food', 'nigeria', 'say', 'gmo', 'food']",0.0,Neutral
IIF appoints Aigbogun as board chairman,BusinessDay,"Jan 19, 2025","…Welcomes Ishmael, Hassan to NABII The Impact Investors Foundation (IIF) has announced the appointment of Frank Aigbogun, publisher of BusinessDay...",…welcomes ishmael hassan nabii impact investor foundation iif announced appointment frank aigbogun publisher businessday,"['…welcomes', 'ishmael', 'hassan', 'nabii', 'impact', 'investor', 'foundation', 'iif', 'announced', 'appointment', 'frank', 'aigbogun', 'publisher', 'businessday']",0.0,Neutral
"MRS, Ardova, Heyden to sell Dangote Petrol at N970/litre",Oladehinde Oladipo,"Jan 19, 2025","…new ex-depot price tied to rising Brent Dangote Refinery has announced a new retail price for Premium Motor Spirit (PMS),...",…new exdepot price tied rising brent dangote refinery announced new retail price premium motor spirit pm,"['…new', 'exdepot', 'price', 'tied', 'rising', 'brent', 'dangote', 'refinery', 'announced', 'new', 'retail', 'price', 'premium', 'motor', 'spirit', 'pm']",0.13636363636363635,Positive
Inside details of the $6bn Mambilla Power dispute,Oladehinde Oladipo,"Jan 19, 2025","In a saga that has left Nigeria’s energy sector grappling with uncertainty, the long-running legal dispute surrounding the $6 billion...",saga left nigeria ’ energy sector grappling uncertainty longrunning legal dispute surrounding 6 billion,"['saga', 'left', 'nigeria', '’', 'energy', 'sector', 'grappling', 'uncertainty', 'longrunning', 'legal', 'dispute', 'surrounding', '6', 'billion']",0.1,Neutral
Direct allocations to local governments stalled over lack of bank accounts,Taofeek Oyedokun,"Jan 19, 2025",Plans to directly allocate revenue to Nigeria’s 774 local governments from the federation account have been delayed due to administrative...,plan directly allocate revenue nigeria ’ 774 local government federation account delayed due administrative,"['plan', 'directly', 'allocate', 'revenue', 'nigeria', '’', '774', 'local', 'government', 'federation', 'account', 'delayed', 'due', 'administrative']",-0.008333333333333331,Neutral
"Profit-taking, T-bill yields behind NGX’s slow start to 2025",David Olujinmi,"Jan 19, 2025",Analysts hold that profit-taking and fixed-income yields are the major factors responsible for the Nigerian Exchange’s slow start to 2025....,analyst hold profittaking fixedincome yield major factor responsible nigerian exchange ’ slow start 2025,"['analyst', 'hold', 'profittaking', 'fixedincome', 'yield', 'major', 'factor', 'responsible', 'nigerian', 'exchange', '’', 'slow', 'start', '2025']",-0.012500000000000011,Neutral
Food stuff dealers in measured steps as prices soar,Obinna Emelike,"Jan 19, 2025","…Sachet water factories, bakeries increase product prices …As rice dealers, others await supplies to determine new prices At the break...",…sachet water factory bakery increase product price …as rice dealer others await supply determine new price break,"['…sachet', 'water', 'factory', 'bakery', 'increase', 'product', 'price', '…as', 'rice', 'dealer', 'others', 'await', 'supply', 'determine', 'new', 'price', 'break']",0.13636363636363635,Positive
"Nigerians in 'survival mode' as hard times persist, food inflation worsens",Taofeek Oyedokun,"Jan 19, 2025","…Government’s efforts yet to provide relief For the average Nigerian, the rising cost of food items has become a harsh...",…government ’ effort yet provide relief average nigerian rising cost food item become harsh,"['…government', '’', 'effort', 'yet', 'provide', 'relief', 'average', 'nigerian', 'rising', 'cost', 'food', 'item', 'become', 'harsh']",-0.175,Negative
"Renewed insurgents, bandits’ attacks signpost more tasks for security agencies in Nigeria",Seyi John Salau,"Jan 19, 2025","…Addressing root causes of violence will ensure sustainable peace, security – Ayebe …Govt urged to adopt multi-pronged approach …Tinubu calls...",…addressing root cause violence ensure sustainable peace security – ayebe …govt urged adopt multipronged approach …tinubu call,"['…addressing', 'root', 'cause', 'violence', 'ensure', 'sustainable', 'peace', 'security', '–', 'ayebe', '…govt', 'urged', 'adopt', 'multipronged', 'approach', '…tinubu', 'call']",0.0,Neutral
